 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
10031,47579,17,1,2,0,814,0,407,407,407,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,407,407,407,0,0,0,0,0,0,0,0,0,0,0,610.5,407,0,-2,0,0,0,0,0,0,2,814,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10032,42422,17,0,2,0,888,0,444,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,444,444,444,0,0,0,0,0,0,0,0,0,0,0,666,444,0,-2,0,0,0,0,0,0,2,888,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10033,56634,17,1,2,0,924,0,462,462,462,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,693,462,0,-2,0,0,0,0,0,0,2,924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10034,49443,17,1,2,0,926,0,463,463,463,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,463,463,463,0,0,0,0,0,0,0,0,0,0,0,694.5,463,0,-2,0,0,0,0,0,0,2,926,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10035,44792,17,1,2,0,1118,0,559,559,559,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,559,559,559,0,0,0,0,0,0,0,0,0,0,0,838.5,559,0,-2,0,0,0,0,0,0,2,1118,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10036,55735,17,0,2,0,1036,0,518,518,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,518,518,518,0,0,0,0,0,0,0,0,0,0,0,777,518,0,-2,0,0,0,0,0,0,2,1036,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10037,63951,17,1,2,0,2054,0,1027,1027,1027,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1027,1027,1027,0,0,0,0,0,0,0,0,0,0,0,1540.5,1027,0,-2,0,0,0,0,0,0,2,2054,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10038,28537,17,1,2,0,1924,0,962,962,962,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,962,962,962,0,0,0,0,0,0,0,0,0,0,0,1443,962,0,-2,0,0,0,0,0,0,2,1924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10039,21815,17,1,2,0,2240,0,1120,1120,1120,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1120,1120,1120,0,0,0,0,0,0,0,0,0,0,0,1680,1120,0,-2,0,0,0,0,0,0,2,2240,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10040,33332,17,1,2,0,1128,0,564,564,564,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,564,564,564,0,0,0,0,0,0,0,0,0,0,0,846,564,0,-2,0,0,0,0,0,0,2,1128,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10041,13021,17,1,2,0,858,0,429,429,429,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,429,429,429,0,0,0,0,0,0,0,0,0,0,0,643.5,429,0,-2,0,0,0,0,0,0,2,858,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10042,57942,17,1,2,0,1088,0,544,544,544,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,544,544,544,0,0,0,0,0,0,0,0,0,0,0,816,544,0,-2,0,0,0,0,0,0,2,1088,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10043,7077,17,1,2,0,1984,0,992,992,992,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,992,992,992,0,0,0,0,0,0,0,0,0,0,0,1488,992,0,-2,0,0,0,0,0,0,2,1984,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,44016,17,1,2,0,1024,0,512,512,512,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,768,512,0,-2,0,0,0,0,0,0,2,1024,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10044,6815,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10045,46667,17,1,2,0,1126,0,563,563,563,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,563,563,563,0,0,0,0,0,0,0,0,0,0,0,844.5,563,0,-2,0,0,0,0,0,0,2,1126,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,1887,17,1,2,0,916,0,458,458,458,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,458,458,458,0,0,0,0,0,0,0,0,0,0,0,687,458,0,-2,0,0,0,0,0,0,2,916,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,5467,17,1,2,0,1682,0,841,841,841,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,841,841,841,0,0,0,0,0,0,0,0,0,0,0,1261.5,841,0,-2,0,0,0,0,0,0,2,1682,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10046,35584,17,1,2,0,1364,0,682,682,682,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,682,682,682,0,0,0,0,0,0,0,0,0,0,0,1023,682,0,-2,0,0,0,0,0,0,2,1364,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,50439,17,1,2,0,826,0,413,413,413,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,619.5,413,0,-2,0,0,0,0,0,0,2,826,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10047,47679,17,1,2,0,1240,0,620,620,620,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,620,620,620,0,0,0,0,0,0,0,0,0,0,0,930,620,0,-2,0,0,0,0,0,0,2,1240,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10048,14048,17,1,2,0,1360,0,680,680,680,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,680,680,680,0,0,0,0,0,0,0,0,0,0,0,1020,680,0,-2,0,0,0,0,0,0,2,1360,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10049,42739,17,1,2,0,804,0,402,402,402,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,402,402,402,0,0,0,0,0,0,0,0,0,0,0,603,402,0,-2,0,0,0,0,0,0,2,804,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10050,30404,17,1,2,0,1350,0,675,675,675,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,675,675,675,0,0,0,0,0,0,0,0,0,0,0,1012.5,675,0,-2,0,0,0,0,0,0,2,1350,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10051,14892,17,48,2,0,1174,0,587,587,587,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,587,587,587,0,0,0,0,0,0,0,0,0,0,0,880.5,587,0,-2,0,0,0,0,0,0,2,1174,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10052,33873,17,1,2,0,830,0,415,415,415,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,415,415,415,0,0,0,0,0,0,0,0,0,0,0,622.5,415,0,-2,0,0,0,0,0,0,2,830,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10053,2557,17,1,2,0,1004,0,502,502,502,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,502,502,502,0,0,0,0,0,0,0,0,0,0,0,753,502,0,-2,0,0,0,0,0,0,2,1004,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10054,60097,17,49,2,0,832,0,416,416,416,0,0,0,0,0,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,-2,0,40816.32653,0,416,416,416,0,0,0,0,0,0,0,0,0,0,0,624,416,0,-2,0,0,0,0,0,0,2,832,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10055,164,17,2,2,0,1100,0,550,550,550,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,550,550,550,0,0,0,0,0,0,0,0,0,0,0,825,550,0,-2,0,0,0,0,0,0,2,1100,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10056,5564,17,1,2,0,924,0,462,462,462,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,693,462,0,-2,0,0,0,0,0,0,2,924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10057,14355,17,1,2,0,1308,0,654,654,654,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,654,654,654,0,0,0,0,0,0,0,0,0,0,0,981,654,0,-2,0,0,0,0,0,0,2,1308,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10058,18341,17,1,2,0,1228,0,614,614,614,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,614,614,614,0,0,0,0,0,0,0,0,0,0,0,921,614,0,-2,0,0,0,0,0,0,2,1228,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10059,14159,17,1,2,0,2054,0,1027,1027,1027,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1027,1027,1027,0,0,0,0,0,0,0,0,0,0,0,1540.5,1027,0,-2,0,0,0,0,0,0,2,2054,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10060,11855,17,1,2,0,888,0,444,444,444,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,444,444,444,0,0,0,0,0,0,0,0,0,0,0,666,444,0,-2,0,0,0,0,0,0,2,888,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10061,24529,17,1,2,0,858,0,429,429,429,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,429,429,429,0,0,0,0,0,0,0,0,0,0,0,643.5,429,0,-2,0,0,0,0,0,0,2,858,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10062,18127,17,1,2,0,908,0,454,454,454,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,454,454,454,0,0,0,0,0,0,0,0,0,0,0,681,454,0,-2,0,0,0,0,0,0,2,908,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10063,62966,17,1,2,0,1062,0,531,531,531,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,531,531,531,0,0,0,0,0,0,0,0,0,0,0,796.5,531,0,-2,0,0,0,0,0,0,2,1062,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10064,63752,17,1,2,0,1320,0,660,660,660,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,660,660,660,0,0,0,0,0,0,0,0,0,0,0,990,660,0,-2,0,0,0,0,0,0,2,1320,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10065,44473,17,1,2,0,852,0,426,426,426,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,426,426,426,0,0,0,0,0,0,0,0,0,0,0,639,426,0,-2,0,0,0,0,0,0,2,852,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10066,56068,17,2,2,0,898,0,449,449,449,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,449,449,449,0,0,0,0,0,0,0,0,0,0,0,673.5,449,0,-2,0,0,0,0,0,0,2,898,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,25596,17,2,2,0,2938,0,1469,1469,1469,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,1469,1469,1469,0,0,0,0,0,0,0,0,0,0,0,2203.5,1469,0,-2,0,0,0,0,0,0,2,2938,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10067,16433,17,2,2,0,912,0,456,456,456,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,456,456,456,0,0,0,0,0,0,0,0,0,0,0,684,456,0,-2,0,0,0,0,0,0,2,912,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10068,47116,17,1,2,0,1360,0,680,680,680,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,680,680,680,0,0,0,0,0,0,0,0,0,0,0,1020,680,0,-2,0,0,0,0,0,0,2,1360,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10069,41952,17,48,2,0,1210,0,605,605,605,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,605,605,605,0,0,0,0,0,0,0,0,0,0,0,907.5,605,0,-2,0,0,0,0,0,0,2,1210,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10070,62309,17,1,2,0,806,0,403,403,403,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,403,403,403,0,0,0,0,0,0,0,0,0,0,0,604.5,403,0,-2,0,0,0,0,0,0,2,806,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,21082,17,1,2,0,830,0,415,415,415,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,415,415,415,0,0,0,0,0,0,0,0,0,0,0,622.5,415,0,-2,0,0,0,0,0,0,2,830,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10071,11533,17,1,2,0,1134,0,567,567,567,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,567,567,567,0,0,0,0,0,0,0,0,0,0,0,850.5,567,0,-2,0,0,0,0,0,0,2,1134,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10072,43183,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10073,3687,17,2,2,0,1292,0,646,646,646,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,646,646,646,0,0,0,0,0,0,0,0,0,0,0,969,646,0,-2,0,0,0,0,0,0,2,1292,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10074,15536,17,0,2,0,826,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,619.5,413,0,-2,0,0,0,0,0,0,2,826,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10075,51074,17,1,2,0,1412,0,706,706,706,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,706,706,706,0,0,0,0,0,0,0,0,0,0,0,1059,706,0,-2,0,0,0,0,0,0,2,1412,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10076,2056,17,1,2,0,1126,0,563,563,563,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,563,563,563,0,0,0,0,0,0,0,0,0,0,0,844.5,563,0,-2,0,0,0,0,0,0,2,1126,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10077,12909,17,1,2,0,818,0,409,409,409,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,409,409,409,0,0,0,0,0,0,0,0,0,0,0,613.5,409,0,-2,0,0,0,0,0,0,2,818,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10078,16694,17,1,2,0,1100,0,550,550,550,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,550,550,550,0,0,0,0,0,0,0,0,0,0,0,825,550,0,-2,0,0,0,0,0,0,2,1100,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10079,6304,17,1,2,0,1360,0,680,680,680,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,680,680,680,0,0,0,0,0,0,0,0,0,0,0,1020,680,0,-2,0,0,0,0,0,0,2,1360,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,42957,17,1,2,0,2560,0,1280,1280,1280,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1280,1280,1280,0,0,0,0,0,0,0,0,0,0,0,1920,1280,0,-2,0,0,0,0,0,0,2,2560,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10080,15399,17,0,2,0,924,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,693,462,0,-2,0,0,0,0,0,0,2,924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10081,28446,17,1,2,0,1164,0,582,582,582,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,582,582,582,0,0,0,0,0,0,0,0,0,0,0,873,582,0,-2,0,0,0,0,0,0,2,1164,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10082,11838,17,1,2,0,1140,0,570,570,570,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,570,570,570,0,0,0,0,0,0,0,0,0,0,0,855,570,0,-2,0,0,0,0,0,0,2,1140,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10083,8667,17,1,2,0,894,0,447,447,447,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,447,447,447,0,0,0,0,0,0,0,0,0,0,0,670.5,447,0,-2,0,0,0,0,0,0,2,894,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10084,20107,17,1,2,0,1282,0,641,641,641,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,641,641,641,0,0,0,0,0,0,0,0,0,0,0,961.5,641,0,-2,0,0,0,0,0,0,2,1282,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,30108,17,1,2,0,1134,0,567,567,567,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,567,567,567,0,0,0,0,0,0,0,0,0,0,0,850.5,567,0,-2,0,0,0,0,0,0,2,1134,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10085,30711,17,1,2,0,1108,0,554,554,554,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,554,554,554,0,0,0,0,0,0,0,0,0,0,0,831,554,0,-2,0,0,0,0,0,0,2,1108,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,63948,17,0,2,0,830,0,415,415,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,415,415,415,0,0,0,0,0,0,0,0,0,0,0,622.5,415,0,-2,0,0,0,0,0,0,2,830,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10086,34045,17,1,2,0,2558,0,1279,1279,1279,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1279,1279,1279,0,0,0,0,0,0,0,0,0,0,0,1918.5,1279,0,-2,0,0,0,0,0,0,2,2558,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10087,17099,17,1,2,0,1024,0,512,512,512,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,512,512,512,0,0,0,0,0,0,0,0,0,0,0,768,512,0,-2,0,0,0,0,0,0,2,1024,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10088,27158,17,48,2,0,804,0,402,402,402,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,402,402,402,0,0,0,0,0,0,0,0,0,0,0,603,402,0,-2,0,0,0,0,0,0,2,804,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10089,46824,17,1,2,0,1682,0,841,841,841,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,841,841,841,0,0,0,0,0,0,0,0,0,0,0,1261.5,841,0,-2,0,0,0,0,0,0,2,1682,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10090,46790,17,1,2,0,1076,0,538,538,538,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,538,538,538,0,0,0,0,0,0,0,0,0,0,0,807,538,0,-2,0,0,0,0,0,0,2,1076,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10091,4249,17,1,2,0,1062,0,531,531,531,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,531,531,531,0,0,0,0,0,0,0,0,0,0,0,796.5,531,0,-2,0,0,0,0,0,0,2,1062,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,42631,17,46,2,0,898,0,449,449,449,0,0,0,0,0,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,-2,0,43478.26087,0,449,449,449,0,0,0,0,0,0,0,0,0,0,0,673.5,449,0,-2,0,0,0,0,0,0,2,898,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10092,32380,17,0,2,0,914,0,457,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,457,457,457,0,0,0,0,0,0,0,0,0,0,0,685.5,457,0,-2,0,0,0,0,0,0,2,914,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10093,41025,17,1,2,0,924,0,462,462,462,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,693,462,0,-2,0,0,0,0,0,0,2,924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
10094,51717,17,47,2,0,944,0,472,472,472,0,0,0,0,0,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,472,472,472,0,0,0,0,0,0,0,0,0,0,0,708,472,0,-2,0,0,0,0,0,0,2,944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
